"여자","강원도","20세 미만",1050,1050,-,1217,1217,-
"여자","강원도","20~24세",6449,6428,18,10649,10599,31
"여자","강원도","25~29세",4011,3837,149,7040,6684,253
"여자","강원도","30~34세",3624,3111,386,4708,3927,612
"여자","강원도","35~39세",3234,2313,504,3942,3058,545
"여자","강원도","40~44세",3524,1854,646,4030,2171,976
"여자","강원도","45~49세",5038,1315,1328,5415,2011,1376
"여자","강원도","50~54세",7584,1176,2209,7245,1431,2296
"여자","강원도","55~59세",9499,865,2060,9929,1213,2991
"여자","강원도","60~64세",9221,627,1235,12154,952,2660
"여자","강원도","65~69세",9872,411,720,10488,620,1505
"여자","강원도","70~74세",13409,218,553,9913,375,733
"여자","강원도","75~79세",14642,93,383,11873,164,565
"여자","강원도","80~84세",10271,56,202,10096,71,298
"여자","강원도","85세 이상",5711,31,46,6994,33,143
"여자","충청북도","계",97179,25444,7716,113743,39030,13458
"여자","충청북도","20세 미만",1206,1206,-,2064,2064,-
"여자","충청북도","20~24세",6927,6909,10,11095,10955,98
"여자","충청북도","25~29세",5261,5059,151,9068,8865,145
"여자","충청북도","30~34세",4182,3681,274,5655,4965,472
"여자","충청북도","35~39세",3153,2408,253,4740,3556,588
"여자","충청북도","40~44세",3717,1974,573,4358,2535,750
"여자","충청북도","45~49세",4803,1484,1060,5631,2107,1306
"여자","충청북도","50~54세",6281,968,1501,7170,1293,2253
"여자","충청북도","55~59세",7626,708,1534,9190,907,2615
"여자","충청북도","60~64세",7950,488,1006,10914,763,2546
"여자","충청북도","65~69세",7399,210,453,9452,531,1212
"여자","충청북도","70~74세",10699,131,352,8493,271,682
"여자","충청북도","75~79세",12365,113,303,10261,119,418
"여자","충청북도","80~84세",10420,59,193,9093,52,251
"여자","충청북도","85세 이상",5190,46,53,6559,47,122
"여자","충청남도","계",134123,34352,10690,145236,48502,16424
"여자","충청남도","20세 미만",2100,2095,5,2701,2701,-
"여자","충청남도","20~24세",10638,10597,31,14709,14621,67
"여자","충청남도","25~29세",7424,7130,253,11099,10657,278
"여자","충청남도","30~34세",5020,4265,486,7201,6274,604
"여자","충청남도","35~39세",3827,2776,445,5476,4019,685
"여자","충청남도","40~44세",4489,2256,786,5164,2935,997
"여자","충청남도","45~49세",5606,1513,1363,6670,2383,1635
"여자","충청남도","50~54세",7664,1191,2029,8324,1497,2635
"여자","충청남도","55~59세",9898,991,2145,10930,1052,3143
"여자","충청남도","60~64세",9029,567,1180,12725,977,2729
"여자","충청남도","65~69세",11562,490,683,11454,637,1440
"여자","충청남도","70~74세",15451,279,481,11714,426,922
"여자","충청남도","75~79세",17793,89,394,13572,234,666
"여자","충청남도","80~84세",15621,89,312,13112,56,432
"여자","충청남도","85세 이상",8001,24,97,10385,33,191
"여자","전라북도","계",133286,25967,9997,133505,37421,15574
"여자","전라북도","20세 미만",1262,1262,-,1592,1592,-
"여자","전라북도","20~24세",6934,6929,-,10385,10343,37
"여자","전라북도","25~29세",4908,4698,149,8761,8408,252
"여자","전라북도","30~34세",4185,3580,396,5325,4563,561
"여자","전라북도","35~39세",3561,2562,453,4347,3180,638
"여자","전라북도","40~44세",3891,1898,714,4342,2639,779
"여자","전라북도","45~49세",5425,1530,1411,5673,2055,1528
"여자","전라북도","50~54세",7093,1024,1885,7321,1363,2450
"여자","전라북도","55~59세",10014,1018,1843,9512,1009,2944
"여자","전라북도","60~64세",10263,509,1182,11962,872,2640
"여자","전라북도","65~69세",13064,410,643,11404,604,1419
"여자","전라북도","70~74세",16035,256,539,13167,335,954
"여자","전라북도","75~79세",20427,154,402,15055,219,776
"여자","전라북도","80~84세",17270,60,289,13980,144,448
"여자","전라북도","85세 이상",8954,77,91,10679,95,148
"여자","전라남도","계",146917,15589,9961,136601,25151,15814
"여자","전라남도","20세 미만",499,499,-,806,806,-
"여자","전라남도","20~24세",2940,2921,14,5816,5689,120
"여자","전라남도","25~29세",3199,3085,98,6483,6251,197
"여자","전라남도","30~34세",3187,2657,365,4049,3335,472
"여자","전라남도","35~39세",2480,1680,451,3607,2418,775
"여자","전라남도","40~44세",3132,1343,757,3582,1956,864
"여자","전라남도","45~49세",4879,1042,1440,5170,1374,1771
"여자","전라남도","50~54세",7211,724,2062,7039,1064,2688
"여자","전라남도","55~59세",9438,552,1892,9581,779,2961
"여자","전라남도","60~64세",10098,329,1057,11728,620,2652
"여자","전라남도","65~69세",14730,270,626,11758,341,1217
"여자","전라남도","70~74세",20744,189,441,14816,238,920
"여자","전라남도","75~79세",27639,151,393,19472,128,598
"여자","전라남도","80~84세",23225,98,279,18759,119,401
"여자","전라남도","85세 이상",13516,49,86,13935,33,178
"여자","경상북도","계",202045,41414,14974,200664,52166,22675
"여자","경상북도","20세 미만",1844,1844,-,2697,2697,-
"여자","경상북도","20~24세",11537,11474,46,14037,13919,74
"여자","경상북도","25~29세",8212,7856,255,10929,10576,238
"여자","경상북도","30~34세",6647,5878,483,7252,6197,718
"여자","경상북도","35~39세",5248,3960,557,6457,4842,904
"여자","경상북도","40~44세",5988,3181,1023,6543,3919,1138
"여자","경상북도","45~49세",8536,2122,2191,8754,3100,2291
"여자","경상북도","50~54세",11297,1541,2997,11493,2050,3586
"여자","경상북도","55~59세",15176,1288,2869,15329,1579,4598
"여자","경상북도","60~64세",16188,874,1818,19366,1409,4003
"여자","경상북도","65~69세",18214,480,991,18967,928,2311
"여자","경상북도","70~74세",24575,400,712,18644,471,1151
"여자","경상북도","75~79세",30748,307,583,22528,284,848
"여자","경상북도","80~84세",24357,160,352,21743,129,562
"여자","경상북도","85세 이상",13478,49,97,15925,66,253
"여자","경상남도","계",203671,39590,15367,211666,52353,25762
"여자","경상남도","20세 미만",1315,1315,-,1114,1114,-
"여자","경상남도","20~24세",6817,6782,35,9040,9003,20
"여자","경상남도","25~29세",7541,7245,193,12041,11637,294
"여자","경상남도","30~34세",7376,6318,641,8544,7301,830
"여자","경상남도","35~39세",6600,5069,621,8002,6062,1045
"여자","경상남도","40~44세",8044,4008,1224,8033,4930,1378
"여자","경상남도","45~49세",10753,3009,2222,11091,4003,2682
"여자","경상남도","50~54세",13965,1865,2991,14242,2782,3999
"여자","경상남도","55~59세",17765,1566,3149,18459,1877,4851
"여자","경상남도","60~64세",17566,887,1759,23581,1599,4829
"여자","경상남도","65~69세",19342,674,1068,21204,1056,2844
"여자","경상남도","70~74세",24656,434,643,19993,497,1496
"여자","경상남도","75~79세",28329,180,532,22208,254,863
"여자","경상남도","80~84세",21821,141,227,20018,133,474
"여자","경상남도","85세 이상",11781,97,62,14096,105,157
"여자","제주특별자치도","계",34558,9596,2686,40212,15617,5494
"여자","제주특별자치도","20세 미만",237,237,-,313,313,-
"여자","제주특별자치도","20~24세",1201,1201,-,2283,2249,12
"여자","제주특별자치도","25~29세",1510,1455,51,3438,3234,130
"여자","제주특별자치도","30~34세",1531,1291,151,2365,2055,184
"여자","제주특별자치도","35~39세",1758,1412,194,2522,1994,352
"여자","제주특별자치도","40~44세",1971,1243,256,2494,1677,386
"여자","제주특별자치도","45~49세",2412,1095,415,3153,1568,676
"여자","제주특별자치도","50~54세",2608,566,429,3587,1131,826
"여자","제주특별자치도","55~59세",2956,431,470,3665,548,999
"여자","제주특별자치도","60~64세",2407,251,251,3839,369,866
"여자","제주특별자치도","65~69세",2906,219,149,2974,246,477
"여자","제주특별자치도","70~74세",3156,67,115,2694,105,282
"여자","제주특별자치도","75~79세",3800,51,150,2482,79,149
"여자","제주특별자치도","80~84세",3396,38,43,2239,28,117
"여자","제주특별자치도","85세 이상",2709,39,12,2164,21,38
"남자","전국","계",2315038,1339993,352957,3304398,1996214,525923
"남자","전국","20세 미만",29001,28997,4,33854,33854,-
"남자","전국","20~24세",165805,165317,401,219029,218512,310
"남자","전국","25~29세",259821,255482,3761,433190,426820,4749
"남자","전국","30~34세",279490,258269,17169,394473,369015,19381
"남자","전국","35~39세",230558,191541,26924,320100,269272,33498
"남자","전국","40~44세",235021,164954,39643,272897,198471,43117
"남자","전국","45~49세",225217,116214,53035,299310,178492,62708
"남자","전국","50~54세",223684,75703,62186,300477,129679,77801
"남자","전국","55~59세",209317,46591,59441,294220,85899,85484
"남자","전국","60~64세",143965,20352,36840,270517,50707,81351
"남자","전국","65~69세",108365,9276,23739,180497,21351,51597
"남자","전국","70~74세",84769,4666,14707,119128,8785,32006
"남자","전국","75~79세",62524,1816,9014,79884,3831,18424
"남자","전국","80~84세",37553,625,4370,53056,1091,10216
"남자","전국","85세 이상",19948,190,1723,33766,435,5281
"남자","서울특별시","계",511647,351095,50131,650999,463781,62174
"남자","서울특별시","20세 미만",5773,5773,-,5345,5345,-
"남자","서울특별시","20~24세",36840,36785,36,42602,42542,27
"남자","서울특별시","25~29세",78727,78071,585,114318,113471,635
"남자","서울특별시","30~34세",81357,77242,3319,102247,98384,2836
"남자","서울특별시","35~39세",56290,49088,4679,70540,62719,5118
"남자","서울특별시","40~44세",51234,39169,6422,51144,40501,5733
"남자","서울특별시","45~49세",44115,26929,7449,52330,35776,8037
"남자","서울특별시","50~54세",39105,17030,7380,48793,26730,8078
"남자","서울특별시","55~59세",36365,11332,7109,46352,18754,8189
"남자","서울특별시","60~64세",25523,5160,4831,42318,11270,8532
"남자","서울특별시","65~69세",20943,2509,3531,28985,4940,5816
"남자","서울특별시","70~74세",16464,1326,2390,20181,2071,4180
"남자","서울특별시","75~79세",10496,517,1493,13245,941,2480
"남자","서울특별시","80~84세",5441,106,693,7863,278,1684
"남자","서울특별시","85세 이상",2974,58,214,4736,59,829
"남자","부산광역시","계",149952,80825,16897,206311,120841,25112
"남자","부산광역시","20세 미만",2509,2509,-,1863,1863,-
"남자","부산광역시","20~24세",12317,12312,5,15709,15675,12
"남자","부산광역시","25~29세",13851,13672,148,24621,24396,157
"남자","부산광역시","30~34세",12816,11994,686,20296,19164,860
"남자","부산광역시","35~39세",11710,10038,992,16917,14429,1314
"남자","부산광역시","40~44세",13085,9469,1803,15010,11450,1907
"남자","부산광역시","45~49세",13977,7781,2213,16979,10818,2494
"남자","부산광역시","50~54세",14876,5726,2626,18453,8954,3565
"남자","부산광역시","55~59세",15984,3924,2924,19225,6377,3846
"남자","부산광역시","60~64세",12925,2016,1932,20026,4393,3940
"남자","부산광역시","65~69세",9478,834,1481,15015,2002,2900
"남자","부산광역시","70~74세",7360,392,962,9789,863,1919
"남자","부산광역시","75~79세",5056,123,647,6395,358,1202
"남자","부산광역시","80~84세",2741,30,324,3872,72,710
"남자","부산광역시","85세 이상",1267,5,154,2141,27,286
"남자","대구광역시","계",101897,56278,13594,140952,83976,19214
"남자","대구광역시","20세 미만",1373,1373,-,1219,1219,-
"남자","대구광역시","20~24세",7615,7582,29,9202,9195,4
"남자","대구광역시","25~29세",9872,9695,143,17456,17249,140
"남자","대구광역시","30~34세",10255,9473,665,15489,14578,702
"남자","대구광역시","35~39세",9108,7619,1024,12459,10511,1437
"남자","대구광역시","40~44세",10237,7261,1452,11244,8507,1526
"남자","대구광역시","45~49세",11006,5944,1907,13208,8593,2259
"남자","대구광역시","50~54세",10462,3529,2334,13982,6230,2996
"남자","대구광역시","55~59세",9692,2176,2222,13571,4218,2868
"남자","대구광역시","60~64세",7361,984,1436,12107,2206,2847
"남자","대구광역시","65~69세",5124,329,924,8256,897,1976
"남자","대구광역시","70~74세",4389,188,710,5310,386,1148
"남자","대구광역시","75~79세",3009,71,408,3545,111,696
"남자","대구광역시","80~84세",1632,46,258,2396,55,394
"남자","대구광역시","85세 이상",762,8,82,1508,21,221
"남자","인천광역시","계",118296,66975,15425,168675,99828,21822
"남자","인천광역시","20세 미만",936,936,-,1130,1130,-
"남자","인천광역시","20~24세",5657,5628,29,7565,7508,45
"남자","인천광역시","25~29세",10378,10050,301,19485,19184,202
"남자","인천광역시","30~34세",13574,12553,691,18969,17706,883
"남자","인천광역시","35~39세",12831,10851,1251,17076,14369,1490
"남자","인천광역시","40~44세",13889,9862,1908,15500,11498,1672
"남자","인천광역시","45~49세",12892,6937,2277,17368,10966,2709
"남자","인천광역시","50~54세",13938,5257,2889,17090,7953,3339
"남자","인천광역시","55~59세",12143,3021,2336,16753,5024,3311
"남자","인천광역시","60~64세",7776,1097,1575,14901,2758,3448
"남자","인천광역시","65~69세",5338,393,994,9335,1119,1884
"남자","인천광역시","70~74세",3970,258,559,5969,329,1436
"남자","인천광역시","75~79세",2673,108,353,3823,174,766
"남자","인천광역시","80~84세",1479,24,154,2247,82,341
"남자","인천광역시","85세 이상",822,-,108,1464,28,296
"남자","광주광역시","계",75168,45723,9206,96817,60421,14991
"남자","광주광역시","20세 미만",1164,1164,-,1231,1231,-
"남자","광주광역시","20~24세",6304,6283,21,7548,7548,-
"남자","광주광역시","25~29세",8775,8640,89,12753,12573,120
"남자","광주광역시","30~34세",9190,8633,420,11320,10306,758
"남자","광주광역시","35~39세",8573,7216,829,10407,8643,1306
"남자","광주광역시","40~44세",7786,5935,885,9019,6787,1241
"남자","광주광역시","45~49세",7270,3630,1643,9456,5548,1908
"남자","광주광역시","50~54세",6829,2085,1674,8933,3774,2424
"남자","광주광역시","55~59세",6253,1210,1403,7752,2018,2450
"남자","광주광역시","60~64세",4037,513,906,7020,1094,2004
"남자","광주광역시","65~69세",3035,226,513,4435,592,1144
"남자","광주광역시","70~74세",2581,128,444,2928,176,788
"남자","광주광역시","75~79세",1934,42,248,1989,85,519
"남자","광주광역시","80~84세",910,18,49,1247,44,216
"남자","광주광역시","85세 이상",527,-,82,779,2,113
"남자","대전광역시","계",81011,50916,11278,116257,79296,15005
"남자","대전광역시","20세 미만",2545,2545,-,3804,3804,-
"남자","대전광역시","20~24세",12007,11978,29,16480,16461,6
"남자","대전광역시","25~29세",11156,10969,147,19139,18788,208
"남자","대전광역시","30~34세",8744,8066,549,14274,13420,660
"남자","대전광역시","35~39세",6667,5466,861,10008,8247,1175
"남자","대전광역시","40~44세",7136,4666,1442,7989,5813,1313
"남자","대전광역시","45~49세",6558,3026,1800,8728,4949,2101
"남자","대전광역시","50~54세",6685,1946,2090,8413,3433,2307
"남자","대전광역시","55~59세",6603,1254,1979,7979,2198,2337
"남자","대전광역시","60~64세",4219,556,952,7373,1371,1988
"남자","대전광역시","65~69세",3269,268,647,4730,466,1280
"남자","대전광역시","70~74세",2197,121,361,3081,248,758
"남자","대전광역시","75~79세",1723,50,238,2008,79,420
"남자","대전광역시","80~84세",1033,5,165,1360,4,238
"남자","대전광역시","85세 이상",469,-,18,891,15,214
"남자","울산광역시","계",53661,30873,9831,68070,38774,13042
"남자","울산광역시","20세 미만",234,234,-,369,369,-
"남자","울산광역시","20~24세",2408,2401,7,3010,3003,2
"남자","울산광역시","25~29세",5889,5792,93,8019,7818,132
"남자","울산광역시","30~34세",7516,6938,462,7992,7287,555
"남자","울산광역시","35~39세",6282,5217,759,7273,6033,805
"남자","울산광역시","40~44세",6388,4463,1190,6643,4634,1239
"남자","울산광역시","45~49세",5690,2658,1715,7119,3891,1683
"남자","울산광역시","50~54세",5599,1623,1955,7044,2659,2159
"남자","울산광역시","55~59세",5024,920,1787,6485,1385,2404
"남자","울산광역시","60~64세",3472,358,1001,5937,1052,1935
"남자","울산광역시","65~69세",2168,192,461,3655,412,1023
"남자","울산광역시","70~74세",1384,57,200,2225,157,621
"남자","울산광역시","75~79세",954,8,116,1250,46,282
"남자","울산광역시","80~84세",450,6,52,699,28,130
"남자","울산광역시","85세 이상",203,6,33,350,-,72
"남자","세종특별자치시","계",10513,6312,2826,22724,15220,4670
"남자","세종특별자치시","20세 미만",417,417,-,669,669,-
"남자","세종특별자치시","20~24세",2068,2068,-,3297,3297,-
"남자","세종특별자치시","25~29세",1506,1477,29,3688,3607,75
"남자","세종특별자치시","30~34세",970,808,145,3489,3092,334
"남자","세종특별자치시","35~39세",839,553,253,2426,1806,521
"남자","세종특별자치시","40~44세",888,421,392,1841,1130,516
"남자","세종특별자치시","45~49세",896,258,535,1745,731,735
"남자","세종특별자치시","50~54세",874,161,548,1574,365,755
"남자","세종특별자치시","55~59세",800,99,493,1317,290,622
"남자","세종특별자치시","60~64세",437,35,225,1033,117,466
"남자","세종특별자치시","65~69세",270,9,83,655,81,335
"남자","세종특별자치시","70~74세",200,3,46,400,10,142
"남자","세종특별자치시","75~79세",156,-,44,287,25,106
"남자","세종특별자치시","80~84세",122,3,20,169,-,45
"남자","세종특별자치시","85세 이상",70,-,13,134,-,18
"남자","경기도","계",506853,297518,78633,758076,468492,112657
"남자","경기도","20세 미만",3570,3566,4,3776,3776,-
"남자","경기도","20~24세",23394,23232,125,32145,32034,81
"남자","경기도","25~29세",53755,52628,971,99420,97912,1128
"남자","경기도","30~34세",67235,61646,4411,100520,93759,5038
"남자","경기도","35~39세",58608,48443,6861,84639,71945,7885
"남자","경기도","40~44세",61307,43134,9884,72288,53245,10231
"남자","경기도","45~49세",55948,29852,12132,77270,46770,14618
"남자","경기도","50~54세",51031,17625,13457,72926,32176,16445
"남자","경기도","55~59세",45213,10251,12748,67432,19641,18248
"남자","경기도","60~64세",28154,3932,7404,57891,10293,16867
"남자","경기도","65~69세",20884,1758,4927,35917,4136,9826
"남자","경기도","70~74세",15953,877,2769,23000,1728,5667
"남자","경기도","75~79세",11753,387,1766,15256,733,3518
"남자","경기도","80~84세",6765,142,907,9656,215,2046
"남자","경기도","85세 이상",3283,45,267,5940,129,1059
"남자","강원도","계",82512,39370,18776,115678,59334,26604
"남자","강원도","20세 미만",1849,1849,-,1893,1893,-
"남자","강원도","20~24세",9628,9593,30,12706,12682,19
"남자","강원도","25~29세",7018,6755,238,12152,11766,333
"남자","강원도","30~34세",5867,4952,846,8952,8166,659
"남자","강원도","35~39세",5220,3728,1130,7364,5437,1465
"남자","강원도","40~44세",6399,3876,1723,7266,4533,1933
"남자","강원도","45~49세",7464,3149,2703,9097,4637,2664
"남자","강원도","50~54세",8989,2686,3338,11010,3803,3934
"남자","강원도","55~59세",9068,1559,3429,12130,2949,4841
"남자","강원도","60~64세",6436,706,2307,12228,2115,4656
"남자","강원도","65~69세",4572,256,1390,8091,788,2852
"남자","강원도","70~74세",4105,150,929,5051,337,1564
"남자","강원도","75~79세",2954,56,408,3761,161,983
"남자","강원도","80~84세",1813,32,228,2482,30,499
"남자","강원도","85세 이상",1130,23,77,1495,37,202
"남자","충청북도","계",76632,41172,14232,122465,70629,23893
"남자","충청북도","20세 미만",1606,1606,-,2026,2026,-
"남자","충청북도","20~24세",7937,7931,-,11581,11563,18
"남자","충청북도","25~29세",8713,8536,158,17590,17329,176
"남자","충청북도","30~34세",7290,6604,553,12866,11799,823
"남자","충청북도","35~39세",6062,4918,747,9845,8024,1233
"남자","충청북도","40~44세",6387,4285,1221,8591,5730,1735
"남자","충청북도","45~49세",7028,3102,2176,9681,5414,2414
"남자","충청북도","50~54세",7303,2013,2506,10754,3702,3655
"남자","충청북도","55~59세",7317,1206,2772,11137,2618,4231
"남자","충청북도","60~64세",4949,555,1742,10236,1538,4218
"남자","충청북도","65~69세",3621,232,1089,6830,553,2605
"남자","충청북도","70~74세",3032,121,632,4149,185,1326
"남자","충청북도","75~79세",2724,47,407,3244,112,827
"남자","충청북도","80~84세",1748,14,159,2421,28,444
"남자","충청북도","85세 이상",915,2,70,1514,8,188
"남자","충청남도","계",101654,55262,21113,159737,88780,35096
"남자","충청남도","20세 미만",1599,1599,-,2211,2211,-
"남자","충청남도","20~24세",9599,9557,32,12101,12051,30
"남자","충청남도","25~29세",11851,11635,188,19786,19352,335
"남자","충청남도","30~34세",11441,10393,883,18321,16863,1107
"남자","충청남도","35~39세",9489,7369,1649,15170,12073,2103
"남자","충청남도","40~44세",9100,5636,2300,12843,8473,2959
"남자","충청남도","45~49세",8519,3572,2858,13567,6769,4100
"남자","충청남도","50~54세",9957,2602,4214,13778,4620,5331
"남자","충청남도","55~59세",8825,1604,3652,14652,3104,6393
"남자","충청남도","60~64세",5925,729,2112,13074,1890,5312
"남자","충청남도","65~69세",4770,301,1374,8591,746,3366
"남자","충청남도","70~74세",3815,160,973,5905,371,2039
"남자","충청남도","75~79세",3172,54,549,4169,188,1103
"남자","충청남도","80~84세",2338,39,224,3183,50,598
"남자","충청남도","85세 이상",1254,12,105,2386,19,320
"남자","전라북도","계",82211,41707,15208,121764,65315,24831
"남자","전라북도","20세 미만",1400,1400,-,2075,2075,-
"남자","전라북도","20~24세",8270,8252,14,11500,11467,2
"남자","전라북도","25~29세",7551,7407,125,12367,12105,215
"남자","전라북도","30~34세",7011,6338,526,10214,9412,628
"남자","전라북도","35~39세",6644,5252,1017,9055,7445,1073
"남자","전라북도","40~44세",6912,4406,1545,8829,6061,1840
"남자","전라북도","45~49세",7349,3362,2102,10753,5936,2704
"남자","전라북도","50~54세",8268,2374,2832,11493,4375,3894
"남자","전라북도","55~59세",7896,1479,2730,11798,3119,4198
"남자","전라북도","60~64세",5797,764,1660,11212,1839,4063
"남자","전라북도","65~69세",4881,439,1076,7851,904,2562
"남자","전라북도","70~74세",3712,141,733,5887,390,1831
"남자","전라북도","75~79세",3065,50,512,3779,130,1003
"남자","전라북도","80~84세",2307,36,256,2867,50,529
"남자","전라북도","85세 이상",1148,7,80,2084,7,289
"남자","전라남도","계",72546,29136,17354,120032,54869,31800
"남자","전라남도","20세 미만",577,577,-,1580,1580,-
"남자","전라남도","20~24세",2810,2800,10,6779,6752,13
"남자","전라남도","25~29세",4425,4257,132,9862,9571,231
"남자","전라남도","30~34세",6104,5350,636,8877,7819,890
"남자","전라남도","35~39세",5584,4268,1034,8898,6840,1504
"남자","전라남도","40~44세",6373,4108,1493,8728,5591,2232
"남자","전라남도","45~49세",7128,2879,2639,10752,5570,3346
"남자","전라남도","50~54세",8450,2216,3354,12374,4591,4499
"남자","전라남도","55~59세",8428,1371,3282,13067,3099,5410
"남자","전라남도","60~64세",5806,679,1911,12741,2035,5412
"남자","전라남도","65~69세",5049,398,1288,9007,869,3548
"남자","전라남도","70~74세",3984,124,705,6531,346,2477
"남자","전라남도","75~79세",3696,60,513,4747,148,1234
"남자","전라남도","80~84세",2548,44,237,3625,44,667
"남자","전라남도","85세 이상",1584,5,120,2464,14,337
"남자","경상북도","계",123303,63382,25168,188127,98567,42409
"남자","경상북도","20세 미만",1971,1971,-,3118,3118,-
"남자","경상북도","20~24세",11295,11278,17,15591,15554,18
"남자","경상북도","25~29세",12546,12323,211,19373,18964,338
"남자","경상북도","30~34세",12367,11258,965,17237,15855,1132
"남자","경상북도","35~39세",10050,8032,1602,15055,12140,2126
"남자","경상북도","40~44세",10336,6514,2516,13657,9259,2929
"남자","경상북도","45~49세",11499,5198,3777,15713,8131,4655
"남자","경상북도","50~54세",12135,3204,4687,17363,6425,6114
"남자","경상북도","55~59세",12022,1926,4508,18683,4487,7292
"남자","경상북도","60~64세",8471,848,2988,18070,2812,7276
"남자","경상북도","65~69세",6270,437,1823,12580,1097,4855
"남자","경상북도","70~74세",5073,248,1023,8327,442,2836
"남자","경상북도","75~79세",4261,110,608,5820,211,1609
"남자","경상북도","80~84세",3160,25,277,4563,55,827
"남자","경상북도","85세 이상",1847,10,166,2977,17,402
"남자","경상남도","계",143218,72043,28246,206071,106113,43175
"남자","경상남도","20세 미만",1236,1236,-,1237,1237,-
"남자","경상남도","20~24세",6967,6953,12,9568,9561,7
"남자","경상남도","25~29세",12142,11956,156,19112,18750,262
"남자","경상남도","30~34세",15638,14151,1221,19681,18024,1260
"남자","경상남도","35~39세",14574,11819,1967,19072,15532,2379
"남자","경상남도","40~44세",14780,9895,2839,18347,12640,3306
"남자","경상남도","45~49세",14793,6578,4307,20687,11558,4959
"남자","경상남도","50~54세",16241,4764,5354,21402,8007,6589
"남자","경상남도","55~59세",14871,2625,5139,21295,5331,7179
"남자","경상남도","60~64세",10792,1144,3267,20466,3188,7068
"남자","경상남도","65~69세",7445,504,1905,14188,1417,4755
"남자","경상남도","70~74세",5545,287,1090,8955,540,2870
"남자","경상남도","75~79세",4109,89,571,5680,253,1455
"남자","경상남도","80~84세",2569,38,300,3847,55,727
"남자","경상남도","85세 이상",1516,4,118,2534,20,359
"남자","제주특별자치도","계",23964,11406,5039,41643,21978,9428
"남자","제주특별자치도","20세 미만",242,242,-,308,308,-
"남자","제주특별자치도","20~24세",689,684,5,1645,1619,26
"남자","제주특별자치도","25~29세",1666,1619,47,4049,3985,62
"남자","제주특별자치도","30~34세",2115,1870,191,3729,3381,256
"남자","제주특별자치도","35~39세",2027,1664,269,3896,3079,564
"남자","제주특별자치도","40~44세",2784,1854,628,3958,2619,805
"남자","제주특별자치도","45~49세",3085,1359,802,4857,2435,1322
"남자","제주특별자치도","50~54세",2942,862,948,5095,1882,1717
"남자","제주특별자치도","55~59세",2813,634,928,4592,1287,1665
"남자","제주특별자치도","60~64세",1885,276,591,3884,736,1319
"남자","제주특별자치도","65~69세",1248,191,233,2376,332,870
"남자","제주특별자치도","70~74세",1005,85,181,1440,206,404
"남자","제주특별자치도","75~79세",789,44,133,886,76,221
"남자","제주특별자치도","80~84세",497,17,67,559,1,121
"남자","제주특별자치도","85세 이상",177,5,16,369,32,76
